att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,class
0.144532,0.138315,0.329139,0.279339,0.975507,0.847064,0.274757,0.380794,0.108611,0.569065,1
0.177873,0.22531,0.246477,0.999807,0.525349,0.940452,0.890672,0.864744,0.922384,0.615691,0
0.277855,0.250759,0.317103,0.610965,0.821784,0.94985,0.128897,0.394126,-0.033331,0.924806,1
0.522009,0.700261,0.039009,0.264536,0.75871,0.182538,0.58624,0.166729,0.628493,0.463335,0
0.80145,0.688627,0.854483,0.499165,0.194577,0.768746,0.627791,0.060145,0.514223,0.780499,4
0.939278,0.347678,0.136346,0.177425,0.539707,0.910283,0.481781,0.560465,0.685608,0.115289,0
0.757366,0.72407,0.867603,0.520659,0.257538,0.754772,0.701839,0.072997,0.527673,0.800873,4
0.304632,0.5941,1.02629,-0.102974,1.05454,0.576389,0.755882,0.546548,-0.037023,-0.200755,4
0.161384,0.975961,0.038129,0.327536,0.273865,0.415077,0.278011,0.467419,0.637346,0.210402,4
0.245454,0.61731,0.04559,0.13125,0.494909,0.834601,0.605211,0.250214,0.824118,0.023785,1
0.393207,0.390446,0.360664,0.739468,0.297015,0.903098,0.680632,0.08356,0.713041,0.839637,2
-0.475099,-0.157694,1.082936,0.253319,0.085097,1.30634,-0.136207,0.115939,0.536369,0.231511,3
0.32895,0.663595,0.755867,0.308399,-0.19106,0.202613,0.284452,0.250313,1.060553,-0.140645,2
0.420583,0.841334,0.460106,0.041502,0.377187,0.581844,0.829355,0.964946,0.413242,0.756327,2
0.200652,0.275023,0.102753,0.495809,0.619035,1.07402,0.562334,0.417993,0.958647,1.220737,2
1.084681,0.914857,0.659503,0.63223,0.182571,-0.121843,0.670042,0.536993,0.674401,0.728056,3
0.588246,0.731024,0.527183,1.119187,0.414536,1.197789,-0.486021,0.986325,0.930881,-0.39451,1
0.88036,0.622815,0.808414,0.255875,0.31918,0.845894,0.042212,0.900847,0.447379,0.793346,0
0.24191,0.133466,0.68869,0.103339,0.489112,0.340937,0.374163,0.649778,0.221155,0.678968,0
0.666853,0.279828,0.5972,0.861564,0.351911,0.595818,0.289271,0.882665,0.741801,0.427565,4
0.465297,-0.001305,0.528559,0.205551,0.340932,0.92051,0.531948,-0.144795,0.173954,0.3973,4
0.263127,0.488663,0.939815,0.601177,0.584099,1.128241,0.075207,0.511764,1.11933,0.223903,4
0.36801,0.863413,0.538218,0.600951,0.05349,0.752597,0.629536,0.861366,0.443996,0.01174,2
-0.323501,1.499158,0.242173,-0.003163,-0.143338,0.49452,0.814291,0.872121,0.747967,0.348687,2
0.699922,0.740718,0.802519,0.593213,0.200115,0.786466,0.707104,0.04407,0.465347,0.761215,4
0.452089,1.086658,0.438432,0.909482,0.358573,0.178807,1.194361,0.905402,0.374402,0.120475,0
0.375782,0.457628,0.385375,0.075172,0.664453,0.577131,0.417426,0.459487,0.486869,0.483463,4
0.230167,0.487555,0.246509,0.613636,0.931606,0.840822,0.222333,0.097453,0.73694,0.556218,4
0.375807,0.390835,0.4287,0.059951,0.727301,0.571167,0.475854,0.491834,0.460444,0.491366,4
0.3699,0.427188,0.343,0.457201,0.547403,0.970385,0.636713,0.889158,0.505831,0.508189,3
0.921092,0.636633,0.19376,0.842305,0.681536,0.298821,0.654462,0.88875,-0.018837,-0.019102,3
0.498785,0.998133,0.621315,0.105413,0.582552,0.499707,1.054656,1.126761,0.552937,0.578309,2
0.732877,0.725315,0.854686,0.528358,0.257566,0.741727,0.682385,0.089358,0.496462,0.786923,4
0.743778,0.74855,0.856354,0.541758,0.282929,0.740227,0.699287,0.075,0.508909,0.814795,4
0.377496,0.460182,0.334386,0.447413,0.506493,0.996217,0.629777,0.90738,0.508778,0.495726,3
0.380269,0.458359,0.347005,0.431292,0.490093,0.999555,0.612238,0.892646,0.498584,0.477912,3
0.387425,0.644504,0.376267,0.685976,0.724841,0.689171,-0.25176,0.731206,0.759569,1.017643,1
0.188461,-0.028468,0.769654,0.51628,0.882909,0.740601,0.014893,0.256393,0.683573,0.41082,0
0.198652,0.456828,0.443728,0.532482,0.71684,0.020544,0.633323,0.438428,0.379957,0.019557,0
0.461632,-0.068731,0.479217,-0.036023,0.673349,1.004869,0.819237,-0.073803,0.180817,0.518123,4
0.03903,0.107878,0.714131,0.317406,0.709155,0.727318,0.152255,0.365692,0.633573,0.481152,0
0.189909,0.913762,0.014934,0.410722,0.310706,0.37218,0.329549,0.477551,0.717974,0.286862,4
0.121608,0.922529,0.280608,-0.040339,0.229644,0.829634,0.543277,0.173674,0.607732,-0.123621,1
-0.100568,0.545783,-0.214811,1.075516,0.613853,-0.165127,0.918751,0.107222,-0.110791,-0.769672,2
-0.208543,0.241532,0.987473,1.041968,1.575879,-0.090658,1.191718,0.309883,-0.491005,0.472919,0
0.462888,0.049067,0.687298,0.039142,0.728086,0.302128,0.60587,0.034855,0.982592,0.369914,3
0.256962,0.249943,0.279945,0.354893,0.884662,0.797087,0.370642,0.29047,0.026312,0.684808,1
0.420653,0.202481,0.1077,0.188145,1.083642,0.996999,0.586725,0.259517,0.222856,0.573686,1
0.556502,0.086537,0.70814,-0.019199,0.807093,0.292228,0.731649,0.005743,1.003814,0.444091,3
-0.427484,0.842987,-0.598161,1.31594,-0.049315,0.177702,0.841891,1.144078,0.687468,0.66149,4
0.654285,0.297023,0.555981,0.910707,0.395081,0.562307,0.258845,0.836587,0.681769,0.437093,4
0.475536,0.734093,-0.3272,0.485968,-0.076599,-0.048888,0.482586,1.367425,0.571085,0.855358,4
0.035955,0.086345,0.511781,0.668727,1.235242,1.046096,0.400095,0.111852,0.951256,0.918473,4
0.375454,0.767337,0.821998,0.572276,0.555194,0.210937,0.403162,0.531926,0.202904,0.565176,4
0.641172,0.759744,0.619734,-0.018349,0.254934,0.531479,0.974229,1.148786,0.348164,0.659501,2
0.67169,0.270051,0.607525,0.858194,0.359088,0.595406,0.29104,0.874766,0.737409,0.431591,4
0.490048,0.153313,0.528318,0.039265,0.777756,0.787264,0.789967,0.145815,-0.234243,0.585519,4
0.299797,0.253281,0.379891,0.980108,0.457558,0.838224,0.94007,0.907513,1.032569,0.649058,0
0.345461,0.819105,0.437044,0.038738,0.336383,0.563074,0.874776,0.909437,0.459506,0.749291,2
0.264296,0.641624,0.994174,1.091811,1.146122,0.44625,-0.453516,0.407322,0.532587,0.731194,1
0.899127,0.254864,0.092184,0.522725,0.001176,0.711254,0.881013,0.996929,0.927289,0.575904,2
-0.142112,0.49494,0.812935,0.915111,0.516604,0.574642,0.267255,0.532264,0.740282,-0.011242,3
0.020732,0.063576,0.481279,0.632015,1.094198,0.63423,0.539368,0.175702,0.023611,0.732294,1
0.206847,0.500283,0.612447,0.339867,0.027884,0.074407,0.462963,0.151652,0.884193,-0.04497,2
0.432116,0.082535,0.700738,0.039786,0.755945,0.268239,0.572147,0.045284,0.928915,0.373722,3
0.080376,0.146972,0.134166,1.596921,1.001376,0.714167,-0.337008,-0.008014,0.621495,-0.478012,1
0.542283,0.37746,0.088527,0.64535,1.109291,1.027236,0.28744,-0.260278,0.524681,0.491978,4
0.468182,0.300032,0.388793,0.712218,0.382869,0.962482,0.798411,0.119437,0.554559,0.924305,2
0.495614,0.714487,0.040816,0.285272,0.793764,0.179733,0.586542,0.157794,0.627063,0.470889,0
0.208986,1.020785,0.883762,0.777434,0.530641,0.224958,1.109465,0.037122,0.073392,0.678493,2
0.459784,0.754969,0.565403,1.226126,0.315286,0.355748,0.922481,1.009835,0.347828,0.293855,0
0.719038,0.735713,0.842859,0.547475,0.28642,0.753479,0.687374,0.082594,0.547016,0.809403,4
0.2557,0.338407,0.564088,0.243872,0.085115,0.297513,0.274476,0.196033,0.810435,0.112976,2
0.518912,0.524613,0.628973,1.242462,0.556467,0.820892,1.169554,0.928758,0.931272,0.929448,0
0.094525,1.05825,1.0452,0.871873,1.05212,0.606878,-0.04961,0.853812,0.205828,0.955292,4
0.066505,0.331153,0.716313,0.995885,0.598579,0.686038,0.237152,0.157891,0.642209,0.186132,1
-0.342843,-0.331544,1.201079,0.339567,-0.285138,1.44256,0.618834,0.342483,0.838635,0.090581,3
0.709798,1.036727,0.498072,0.163818,0.356927,0.241475,0.615117,0.072191,0.567097,1.012689,3
0.316292,0.672466,0.194696,0.308689,0.302942,0.482646,0.192866,0.185219,0.627198,0.250354,2
0.930793,0.63901,1.156058,0.251508,0.6472,0.518113,-0.361316,0.35698,0.947968,0.215591,1
0.193288,0.42348,0.897346,0.209345,0.643052,0.414065,0.928247,0.551803,0.103794,0.086396,4
0.363398,0.885533,0.602354,0.551951,0.040032,0.795243,0.590993,0.877178,0.486667,0.048346,2
0.156506,0.46411,0.803831,0.478174,0.603899,1.147373,0.470499,0.428556,0.528604,0.780842,4
0.424773,0.519206,0.371102,0.420533,0.439845,1.01371,0.621864,0.933814,0.493487,0.508336,3
0.663281,0.921829,0.209397,0.758799,0.475798,0.461217,0.436507,0.31878,0.978491,0.70175,4
0.043303,1.010864,0.613181,1.008274,0.56104,0.009453,1.252559,0.339968,-0.194039,0.458243,2
0.735405,0.729032,0.430237,0.737341,0.443159,0.792243,0.625774,0.433856,0.7173,0.549336,4
0.432984,0.770128,1.346214,1.905642,1.029979,0.694902,0.033902,0.966025,1.475639,0.564947,4
0.633617,0.879784,0.64728,0.503983,0.010145,0.876602,0.476261,0.983465,0.371956,-0.223059,2
-0.16879,0.779025,0.623134,0.539987,0.370314,-0.141253,1.279306,0.422803,-0.263226,0.535651,2
0.472504,0.006213,0.62504,0.107475,0.745074,0.391848,0.483876,0.132952,1.041534,0.317173,3
0.461083,0.746189,0.540466,0.017351,0.469732,0.587521,0.806383,0.891489,0.441108,0.69607,2
0.399004,0.46574,0.308502,0.418923,0.491206,0.987251,0.61189,0.918334,0.482646,0.498005,3
0.36123,0.402575,0.401409,0.039866,0.703114,0.54919,0.477487,0.474559,0.438327,0.499097,4
0.2389,0.461165,0.290962,0.595246,0.939047,0.887634,0.230267,0.055033,0.775179,0.550864,4
0.165989,0.74889,0.480847,0.164719,0.578102,0.57322,0.714532,0.751696,0.237865,0.795021,2
0.853449,0.618537,0.796915,0.258298,0.322807,0.848235,0.047166,0.882175,0.423984,0.803399,0
0.431819,0.280736,0.450444,0.655241,0.405599,0.973638,0.784709,0.063277,0.61859,0.900494,2
0.258266,0.070322,0.416475,0.520873,0.669054,0.761334,0.475203,1.228347,0.393521,0.797281,4
0.007938,0.553979,0.642106,0.88975,1.053019,1.246636,0.210493,-0.157473,0.923229,0.526301,4
0.8954,0.324237,0.099487,0.091312,0.470443,0.805484,0.453517,0.498708,0.571841,0.11924,0
0.399105,0.642783,0.668824,0.547773,0.644451,0.145816,0.234503,0.563199,0.260283,0.539723,4
0.396803,0.144213,0.804574,0.119515,0.871434,0.796057,0.207528,0.115443,0.308048,-0.049355,1
0.814857,0.759785,0.371369,0.368531,0.333092,-0.004286,0.396509,0.229991,0.656972,0.900706,3
0.746824,0.738087,0.847739,0.535791,0.26674,0.744467,0.690843,0.067936,0.517226,0.814204,4
0.785708,0.510082,0.848829,0.209005,0.315111,0.966637,0.081948,1.002797,0.395993,0.734731,0
0.752625,0.748789,0.846284,0.539871,0.277825,0.743209,0.689536,0.068371,0.507347,0.82017,4
0.807896,0.865603,0.23128,1.001523,0.298506,0.331683,0.49403,0.21066,1.056728,0.66569,4
0.449115,0.862601,0.432918,1.206121,0.748598,0.47139,0.580794,0.287754,0.485748,0.176026,4
0.410196,0.367442,0.4205,0.034499,0.711324,0.553535,0.435472,0.447205,0.428647,0.457947,4
-0.505424,-0.626055,0.992084,1.270897,0.258973,1.305213,-0.497865,0.201185,0.632393,0.898066,1
0.293572,0.838136,0.148314,0.170642,0.477742,0.743367,0.78246,0.104602,0.722869,0.121708,1
0.155264,0.584019,0.951471,0.527918,0.659769,0.746502,0.280104,0.057525,0.581822,0.305031,2
0.954332,0.236394,-0.110201,0.588755,-0.040601,0.624248,0.725446,0.908033,0.834602,0.618571,2
0.141401,0.840344,0.879944,0.619612,0.596479,0.074746,0.843025,0.08491,0.037349,0.625796,2
0.225979,0.766705,0.296661,0.470739,0.209157,0.093563,-0.070192,-0.048055,-0.007109,0.486503,0
0.81421,0.679493,0.787435,0.173603,0.347834,0.833065,-0.062523,0.916142,0.425328,0.674172,0
0.20767,0.643225,0.721271,0.870221,0.837023,0.492593,0.441146,0.380699,0.564396,0.745144,4
-0.014744,0.760241,0.648295,0.966555,0.804935,0.680458,-0.075238,0.501229,0.813594,0.664699,1
0.437478,0.516972,1.149996,1.388106,0.962637,0.624407,0.407431,0.144108,0.513307,1.254879,4
-0.095832,0.762823,0.850092,0.755045,0.610326,0.149134,1.07153,0.015988,-0.067034,0.602004,2
1.322829,0.031069,1.097407,0.370299,0.551415,0.362423,0.402765,0.437695,0.039269,0.841837,2
0.184008,0.924319,0.04515,0.405317,0.310995,0.359493,0.336214,0.501325,0.708877,0.265769,4
0.687648,0.276309,0.61771,0.853343,0.365245,0.620867,0.312135,0.869428,0.741291,0.42099,4
0.375947,0.962591,0.595546,0.730266,0.171092,0.366365,0.057707,0.267798,0.205285,0.678214,0
0.472645,0.242166,0.815566,0.676463,0.563203,0.316658,0.440431,0.816561,1.01648,0.625835,4
0.748373,0.743156,0.846532,0.538097,0.262938,0.742403,0.691293,0.061854,0.522629,0.806262,4
0.384922,0.99035,0.619821,0.688944,0.206432,0.392462,0.052673,0.275816,0.198864,0.700602,0
0.433696,0.891863,0.46243,0.508913,0.89988,0.037389,1.38621,0.884129,0.363123,0.256123,4
0.552519,0.287414,0.445509,0.474738,0.595715,0.758284,0.424162,0.158608,-0.032826,0.59583,1
0.829128,0.246016,0.067765,0.474246,0.035994,0.694555,0.882193,1.002335,0.854092,0.55884,2
0.319839,0.981598,0.650608,0.642022,0.04205,0.347513,0.207923,0.096479,0.164898,0.679697,0
0.140137,0.44461,0.220007,0.718868,0.772784,0.83967,0.116214,-0.104874,0.738744,0.640338,4
0.190562,0.212364,0.254795,1.00205,0.50383,0.941481,0.883576,0.868411,0.914644,0.628529,0
0.584665,0.256601,0.427217,0.168036,0.848605,0.978329,0.671581,-0.127774,-0.008097,0.371375,4
0.297776,-0.544879,0.324216,-0.187097,0.691443,0.688891,0.370594,0.806907,0.933477,0.580358,0
0.668164,0.807564,0.382914,0.80086,0.287314,0.629478,0.564466,0.327758,0.881306,0.591231,4
1.200365,-0.201374,1.218292,0.660002,0.896075,0.478161,-0.476315,1.287396,0.980505,0.028795,1
0.625786,0.442675,0.440363,0.652752,0.502678,0.911034,0.790939,0.305254,0.57207,0.921717,2
0.38734,0.983772,0.614025,0.681503,0.185146,0.406913,0.055517,0.251988,0.195979,0.722336,0
0.179025,0.440823,0.42838,0.498412,0.687167,0.02265,0.612695,0.459525,0.390017,0.027474,0
0.32866,0.345191,0.404558,0.671531,0.42274,0.878348,0.827651,-0.04497,0.546055,0.832261,2
0.301223,0.936646,0.31078,0.675184,0.737256,0.745592,0.307229,0.538923,0.68058,0.54774,1
0.081486,0.285267,0.84775,0.894832,0.403562,0.721713,0.22919,0.137946,0.39578,0.332486,1
0.094836,0.385246,0.533869,0.669712,0.251257,0.661286,0.045015,0.119058,0.152763,0.080254,4
0.399987,0.580793,0.234376,0.47687,0.053064,0.771197,0.651607,0.582656,0.36347,1.098788,2
0.491307,0.979567,0.583298,0.955681,0.406215,0.109797,0.956497,0.970903,0.473941,0.284836,0
0.788586,0.960887,0.858502,0.370594,0.132683,0.593822,1.208486,0.687313,0.473441,0.772912,2
0.697077,0.079075,0.899824,1.02453,0.207052,0.482026,0.192482,1.276638,0.516676,0.251229,4
0.448904,0.966595,0.66675,0.746436,0.153662,0.340531,0.057604,0.245113,0.264004,0.789875,0
0.219314,0.495526,0.551326,0.267726,0.05488,0.076414,0.432522,0.193057,0.828877,-0.016366,2
0.658404,0.891556,0.446479,0.823049,0.485313,0.151739,0.939624,0.970437,0.573606,0.441098,0
0.037337,0.153661,0.193646,0.876855,0.490729,0.999238,0.894872,0.970532,0.825456,0.522504,0
0.658903,0.614882,0.790381,0.356699,0.782274,0.382291,0.284034,0.40292,0.150288,0.432737,4
0.901231,0.362311,0.145751,0.101317,0.525238,0.879033,0.380559,0.509875,0.665892,0.183972,0
0.512644,0.729555,0.034976,0.297196,0.797771,0.173645,0.605174,0.163598,0.602796,0.464957,0
0.198464,0.590187,0.633706,0.882503,0.872428,0.957763,0.127739,0.40585,0.916484,0.48914,1
0.511128,0.728811,0.682497,0.512086,0.596649,0.172997,0.331619,0.513585,0.218452,0.609937,4
0.318797,0.411339,0.504914,0.253243,0.191103,0.107901,0.470388,0.256577,0.953102,-0.126138,2
0.507552,0.702184,0.04452,0.27825,0.763937,0.174427,0.593977,0.138998,0.642155,0.477702,0
0.211771,1.039082,0.214431,0.513215,0.222571,0.182995,0.165601,0.511607,0.570412,0.446765,4
0.854193,0.216223,0.081085,0.494456,0.019083,0.680508,0.883101,0.96387,0.827933,0.5786,2
0.816656,0.258063,0.653014,0.684268,0.754168,0.457473,0.100037,0.459623,0.741898,0.089944,1
0.430789,0.545657,0.354222,0.484338,0.219933,0.943327,0.227167,0.361428,-0.049928,0.823346,0
1.045152,1.003058,1.073153,1.274514,-0.055848,0.422335,0.999634,0.595564,0.0198,0.762398,0
0.299567,0.285364,0.481226,0.644836,0.403109,1.150445,0.972134,-0.101295,0.717177,1.033064,2
0.097718,0.400033,0.869411,0.186996,0.372946,0.184296,0.567638,0.238606,-0.262447,0.906957,4
0.103892,0.156032,0.606766,0.861418,1.017008,0.211088,0.215421,-0.127964,0.713222,0.042223,0
0.889098,0.410413,0.251471,0.185047,0.486887,0.868694,0.437259,0.532462,0.577486,0.239932,0
0.208494,-0.15361,0.359722,1.363829,0.771573,0.589202,0.778364,0.585729,1.253144,0.898754,0
0.349456,1.017491,0.645448,0.690108,0.202326,0.430267,0.065441,0.24024,0.200309,0.73595,0
0.72443,0.767404,0.860421,0.531588,0.266399,0.770229,0.705342,0.059248,0.503308,0.82543,4
0.828281,0.926766,0.33811,0.268941,0.438985,-0.061404,0.444267,0.392594,0.524972,1.028831,3
0.16519,0.337263,0.288785,0.486613,0.510782,0.948928,0.33567,0.175333,0.231321,0.62476,0
0.334924,0.071842,0.234003,1.026287,0.69626,0.879548,0.859898,0.573779,0.787127,0.589472,0
0.2808,1.017979,0.666893,0.800838,0.147862,0.509654,0.052918,0.25315,0.139752,0.808364,0
0.390175,0.485181,0.316367,0.463216,0.476943,1.003994,0.652833,0.901036,0.536838,0.518742,3
0.788843,0.13535,0.723563,0.959817,0.273301,0.489246,0.411676,0.940485,0.923353,0.355155,4
0.633614,0.579794,0.14239,0.585686,0.292902,0.458121,1.308735,0.325365,0.572638,0.984611,4
0.954096,0.362634,0.218,0.06234,0.479546,0.776837,0.312925,0.57852,0.686993,0.061254,0
0.512518,0.33903,0.411398,0.571956,0.311862,0.960031,0.764957,-0.026091,0.709493,0.98828,2
0.209587,0.452629,0.433906,0.511177,0.694216,0.019512,0.647543,0.43159,0.393034,0.004141,0
0.310011,1.045052,0.422427,0.812019,0.619606,0.449664,0.656635,1.132145,0.736764,0.446856,4
0.90745,0.708778,0.118587,0.834446,0.643576,0.268035,0.719118,0.970349,0.044328,0.075193,3
0.607878,0.156468,0.642337,0.272048,0.837625,0.909454,0.77979,-0.148349,-0.021598,0.596634,4
0.753259,0.738656,0.852101,0.53802,0.270182,0.752095,0.697278,0.067566,0.525041,0.813219,4
0.174286,0.11114,0.95437,0.57148,0.754252,0.376576,0.381304,0.872425,0.356962,0.39875,4
0.147736,0.242261,0.297614,0.455622,0.918474,0.921744,0.289057,0.332767,-0.033772,0.570804,1
1.033365,0.623672,0.229302,0.744785,0.67463,0.270138,0.786723,1.020426,0.122721,0.003919,3
0.384553,0.420874,0.371603,-0.012521,0.739017,0.611051,0.498728,0.515029,0.464857,0.495539,4
0.178586,0.151351,0.300487,0.278438,0.844459,1.021606,0.521334,0.104585,0.06087,0.532098,1
0.509574,0.973259,0.603389,0.9693,0.403383,0.085312,0.951206,0.963653,0.472737,0.301592,0
0.510961,0.110982,1.158608,1.077057,0.13907,1.045517,0.073947,0.056703,0.542665,0.031729,1
0.173571,-0.049212,0.32158,0.805277,1.046589,1.004111,1.420805,0.798884,0.483758,0.302045,0
0.051293,0.621974,0.947405,0.736462,0.389575,0.577202,0.59056,0.321694,0.298527,0.660219,2
-0.108365,1.311942,-0.087701,0.271399,0.173615,0.307053,0.403257,0.130676,0.592821,0.512495,4
0.048164,0.978935,0.83314,0.548453,0.777905,0.335606,0.771108,0.244682,-0.092136,0.706012,2
1.229679,0.200397,0.459403,1.434605,-0.331613,0.712175,0.263982,0.631656,1.356673,1.312143,4
0.948983,0.728255,0.149087,0.810541,0.666971,0.294433,0.666823,0.882058,0.026115,0.119324,3
0.983735,0.415121,0.242899,0.031851,0.409713,0.918903,0.385226,0.600316,0.61401,0.147946,0
0.149323,0.081511,0.252218,0.452978,0.992601,0.818116,0.482603,0.142205,0.102592,0.618088,1
0.834586,0.665308,0.795938,0.258966,0.268325,0.846432,-0.02014,0.895593,0.437808,0.740069,0
0.042327,0.61131,0.621002,1.090379,0.518465,1.021183,0.515946,-0.280507,0.664176,1.187285,2
0.400575,0.807891,0.460873,0.05289,0.361751,0.558942,0.853137,0.962458,0.416766,0.761859,2
0.811918,0.250133,0.101939,0.498826,-0.017211,0.703716,0.902471,1.009275,0.803183,0.59162,2
0.83907,0.22886,0.086004,0.482079,-0.020951,0.753784,0.97952,1.061164,0.926518,0.562787,2
0.173383,0.73117,-0.007309,0.028977,0.246477,0.896905,0.871049,0.038609,0.846987,-0.085374,1
0.193724,0.449703,0.53169,0.307343,0.101556,0.116468,0.46661,0.195895,0.870199,0.04997,2
0.861702,0.718129,0.072032,0.886867,0.579377,0.382574,0.732272,1.061941,0.032797,0.209015,3
0.308941,0.865217,0.355147,-0.144311,0.494002,0.812393,0.849872,0.255035,0.856771,-0.090399,1
0.368723,0.474048,0.327178,0.434654,0.513919,0.982741,0.634261,0.925286,0.50068,0.474075,3
0.2256,0.993119,0.545858,-0.059617,0.573301,0.661265,0.676635,1.07237,0.552946,0.940129,2
-0.242928,0.380516,0.505692,0.58335,0.360308,1.254208,1.009799,0.341953,0.294556,0.530273,4
0.266425,0.431646,0.371751,0.365744,0.147373,0.079482,0.400846,0.108808,0.879561,-0.089645,2
0.353512,0.467748,0.334748,0.43157,0.525331,1.015507,0.624351,0.918383,0.520111,0.496358,3
0.242481,1.242384,0.513358,0.433714,0.483246,0.145158,0.052742,0.350479,0.230259,0.852254,0
-0.068856,0.141012,0.676727,0.847792,0.42348,0.669084,0.19577,0.145689,0.372671,0.331099,1
1.085633,1.063916,0.625343,0.890384,0.366665,0.641517,0.253065,0.314415,0.34265,0.602383,4
1.090599,0.054815,0.737518,0.484823,0.803951,-0.003374,0.501748,0.420325,0.280321,1.096074,2
0.562404,0.727816,0.012932,0.319726,0.738164,0.224238,0.56331,0.21761,0.67288,0.479256,0
-0.113877,0.574547,0.803258,0.233682,0.124656,-0.024981,0.348703,-0.076061,1.057075,0.351626,2
0.281499,0.021571,1.047036,0.424336,0.082396,0.312112,1.08715,-0.392671,0.764169,0.487057,4
0.045597,0.093343,0.710851,0.367166,0.77552,0.759439,0.074061,0.286083,0.651107,0.571289,0
0.589214,1.071795,0.640096,-0.169522,0.3664,0.458836,0.866962,0.703722,0.427989,0.676979,2
0.003208,0.190755,0.184804,1.31965,0.466348,0.803306,0.468115,0.859058,1.29632,0.512028,0
0.516133,0.48437,0.090975,-0.212012,1.309434,-0.343186,0.47272,0.490559,0.380875,0.02469,0
0.9896,0.492776,0.36321,0.625192,1.077103,0.874525,0.031241,0.599186,0.845149,-0.216991,1
-0.769061,0.956684,0.645539,1.285693,0.417752,0.679495,-0.360728,0.080289,1.361582,0.17453,1
0.252807,0.228952,0.275442,0.392424,0.92379,0.879001,0.368836,0.20281,0.056272,0.616594,1
0.200991,0.135509,0.313919,0.299076,0.894261,0.638884,0.257391,0.266136,0.020793,0.510056,1
0.021767,0.800232,0.529077,0.879274,0.72944,0.692699,0.032826,0.514842,0.774072,0.713636,1
0.335706,-0.029707,0.765419,0.648924,0.668387,0.55219,0.231098,0.611737,0.807307,0.266623,0
0.076343,1.015236,0.775645,0.874693,0.705402,0.23297,1.132094,0.066705,-0.013335,0.692017,2
0.159942,-0.115624,0.790771,-0.382714,0.966525,0.725398,0.802778,0.057081,0.356238,0.858309,4
0.205441,0.81865,0.059388,0.15174,0.414672,0.770824,0.482641,0.097485,0.810647,0.202045,1
0.445369,0.838774,0.507569,0.068893,0.407946,0.559539,0.843982,1.010786,0.463881,0.767603,2
0.185078,0.856681,0.846752,0.888134,0.697271,0.189164,0.931131,0.142626,0.009492,0.684131,2
0.104798,0.456097,0.567462,0.612916,0.225124,0.610481,0.22382,0.042023,0.122806,0.131653,4
0.361796,0.405395,0.397103,0.055497,0.69738,0.55685,0.466523,0.478089,0.458024,0.482486,4
0.318046,0.737082,0.838318,0.93465,0.81675,0.337468,1.040306,0.613041,1.153636,0.559084,4
0.466942,0.319379,0.61442,0.828857,0.299882,0.53204,0.18316,0.693954,0.999085,0.523784,4
0.133877,0.13876,0.29963,1.063037,0.594667,0.881763,0.826595,0.939726,0.879079,0.588223,0
0.785758,-0.009388,0.536754,-0.061653,0.890514,0.840256,0.840197,0.270402,-0.201171,0.178916,4
0.416626,0.908278,0.445916,0.109601,0.322632,0.545785,0.70585,1.158528,0.254898,0.753958,2
0.616371,0.890118,0.573893,0.923589,0.343981,0.164812,0.898739,0.949766,0.427702,0.339352,0
0.076489,0.733833,0.4757,0.832697,0.703601,0.616641,-0.042857,0.575856,0.831961,0.755657,1
0.374882,0.397377,0.421167,0.045357,0.714452,0.564807,0.459267,0.467935,0.455328,0.487919,4
0.139964,0.991879,0.022617,0.491369,0.318417,0.360866,0.361277,0.577971,0.78153,0.317798,4
0.031754,0.815907,0.319154,0.326888,0.307039,1.000516,0.62958,0.503046,0.455259,-0.190653,2
0.31728,0.071277,0.804609,0.522549,-0.11853,1.377473,0.407222,0.040952,0.197169,0.198376,4
0.689275,0.281854,0.597996,0.843094,0.367088,0.586514,0.282586,0.884961,0.741158,0.428659,4
0.234846,0.418785,0.203127,0.919913,0.726216,0.90756,0.785311,0.953768,1.045643,0.746656,0
0.407943,0.077905,0.504103,0.055098,0.680003,0.857263,0.8054,-0.00998,0.100047,0.386213,4
0.372715,0.394786,0.418795,0.042845,0.714708,0.566878,0.455622,0.468783,0.453037,0.486482,4
0.94886,0.682167,0.14913,0.80122,0.665844,0.300341,0.682496,0.935489,0.057946,0.120534,3
0.752784,0.73884,0.848873,0.523969,0.268738,0.747971,0.686945,0.058281,0.519676,0.803869,4
0.615136,0.895685,0.583204,-0.008915,0.173113,0.685711,0.806343,1.248272,0.874844,0.683806,2
0.38041,0.390683,0.42033,0.04407,0.701157,0.578678,0.453382,0.490588,0.461456,0.47958,4
0.067674,0.312925,0.592698,0.886977,0.370457,0.771,0.100795,0.163911,0.51923,0.344694,1
0.15409,0.438313,0.572349,0.830722,0.203185,0.812339,1.102801,1.178831,1.128653,0.734714,0
0.437027,0.924256,0.67045,0.619499,0.277691,0.475305,0.063286,0.192706,0.146567,0.726656,0
0.741537,0.711819,0.837738,0.534629,0.272045,0.771724,0.701659,0.058708,0.539088,0.8036,4
0.53293,0.320338,0.313597,0.753296,0.299829,0.939989,0.672872,0.035104,0.703842,0.885535,2
-0.101886,0.92628,0.662446,0.774339,0.630739,0.688476,-0.127138,0.626846,0.700774,0.711932,1
-0.354624,-0.275594,0.784151,1.376914,0.520802,0.845588,0.178632,-0.274593,1.073258,0.080879,1
