att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,class
0.858667,0.868698,0.345722,0.168264,0.522825,0.72385,0.248296,0.147196,0.038756,0.309855,-1
0.481036,0.157966,0.602662,0.61439,0.644464,0.449141,0.48314,0.752922,0.822189,0.275955,1
0.677313,0.916299,0.354745,0.489813,0.880811,0.211034,0.054986,0.213715,0.740516,0.189656,-1
0.476561,0.120496,0.149223,0.173899,0.448419,0.5905,0.672458,0.830617,0.132895,0.865929,1
0.954996,0.663152,0.116065,0.472868,0.395051,0.225707,0.834279,0.430979,0.022224,0.444517,-1
0.619393,0.767872,0.137628,0.40399,0.538405,0.850336,0.221536,0.913215,0.162544,0.764954,1
0.162701,0.675493,0.94078,0.468086,0.833652,0.525248,0.5424,0.293035,0.661418,0.19986,-1
0.47823,0.025444,0.201375,0.646836,0.681911,0.396691,0.281922,0.946921,0.825669,0.024666,1
0.661217,0.324242,0.532728,0.439331,0.287988,0.88769,0.694853,0.489971,0.336439,0.898664,1
0.916979,0.65957,0.390868,0.632371,0.763934,0.125469,0.805549,0.981241,0.386951,0.412987,1
0.682199,0.196877,0.190774,0.917193,0.034095,0.6098,0.584816,0.655248,0.836143,0.293167,-1
0.570344,0.29725,0.284549,0.34628,0.386901,0.2065,0.091482,0.639962,0.758654,0.460555,-1
0.147467,0.24995,0.346105,0.751986,0.095671,0.338474,0.822208,0.124379,0.915219,0.664145,-1
0.809051,0.328945,0.386234,0.267,0.741432,0.418918,0.788809,0.520914,0.91504,0.739027,1
0.146844,0.203059,0.651595,0.700904,0.211162,0.026363,0.958318,0.089657,0.656777,0.743017,-1
0.478178,0.530357,0.793659,0.679854,0.433289,0.965279,0.215534,0.703828,0.797689,0.988306,1
0.863205,0.451909,0.019484,0.994794,0.487784,0.752617,0.522728,0.405837,0.686678,0.580533,1
0.551151,0.329078,0.847891,0.403686,0.667767,0.01404,0.290154,0.918208,0.043336,0.668996,-1
0.084779,0.069928,0.236186,0.222541,0.234926,0.383268,0.948198,0.632752,0.979276,0.648428,1
0.683045,0.700227,0.81816,0.198134,0.650077,0.435921,0.911869,0.980984,0.759526,0.575507,1
0.16158,0.350117,0.300744,0.55962,0.336011,0.388511,0.658317,0.599729,0.392179,0.595856,1
0.09161,0.128623,0.021099,0.883935,0.348998,0.822489,0.445552,0.66655,0.286521,0.024903,-1
0.914847,0.334614,0.464352,0.682503,0.889972,0.914109,0.294271,0.337983,0.494287,0.382214,1
0.808149,0.64385,0.360478,0.239492,0.070698,0.37835,0.275981,0.417812,0.887152,0.62289,-1
0.340795,0.750572,0.896905,0.008364,0.785808,0.020023,0.162486,0.65052,0.916221,0.503845,1
0.766889,0.294327,0.54429,0.560937,0.357404,0.638331,0.272752,0.541471,0.310934,0.765303,-1
0.784228,0.923026,0.728172,0.080132,0.218648,0.117944,0.6404,0.871667,0.590991,0.568938,1
0.54608,0.216893,0.764637,0.451972,0.961203,0.239157,0.429187,0.817498,0.19629,0.168886,1
0.084311,0.021483,0.425837,0.899612,0.860721,0.932829,0.573518,0.044193,0.192393,0.243146,-1
0.398473,0.782287,0.830208,0.700752,0.718371,0.466654,0.779501,0.341337,0.693323,0.503501,1
0.86854,0.986919,0.786189,0.495465,0.048711,0.927127,0.966769,0.723003,0.186614,0.653505,1
0.407627,0.011575,0.951604,0.447729,0.097453,0.178091,0.918233,0.443609,0.888934,0.450178,1
0.398849,0.798537,0.904442,0.684185,0.758945,0.60034,0.272557,0.617842,0.369914,0.514456,1
0.590242,0.96461,0.50403,0.221656,0.008611,0.48821,0.326745,0.147555,0.795243,0.698614,-1
0.219452,0.416883,0.946963,0.606992,0.373869,0.425275,0.452895,0.415686,0.638069,0.936713,1
0.782947,0.694576,0.020487,0.186609,0.663758,0.465229,0.914531,0.354148,0.963011,0.352187,1
0.264768,0.472785,0.011544,0.004209,0.141914,0.465985,0.22919,0.694968,0.593814,0.082383,-1
0.242569,0.215226,0.722152,0.336077,0.562747,0.799239,0.54828,0.981245,0.445652,0.642217,1
0.463404,0.669934,0.500618,0.722974,0.663877,0.928007,0.008937,0.352914,0.985096,0.153496,-1
0.850971,0.629263,0.017191,0.816593,0.668429,0.155763,0.765903,0.379984,0.042966,0.350541,1
0.039146,0.496968,0.088956,0.613738,0.965447,0.47065,0.224902,0.083961,0.243866,0.493381,1
0.753136,0.052846,0.474011,0.991276,0.08613,0.247253,0.251406,0.785462,0.922925,0.884445,1
0.062932,0.527247,0.319555,0.725261,0.881824,0.30305,0.026715,0.247405,0.115988,0.324486,-1
0.654706,0.829861,0.300827,0.296846,0.471049,0.743512,0.775441,0.086339,0.530071,0.737776,1
0.353036,0.016663,0.871594,0.020237,0.961648,0.186758,0.832506,0.612511,0.020538,0.450917,-1
0.944438,0.878038,0.959101,0.147814,0.143947,0.513266,0.793538,0.339671,0.615158,0.258247,1
0.684578,0.990955,0.927457,0.598739,0.49657,0.487068,0.272078,0.867188,0.79533,0.996137,1
0.847669,0.19618,0.075345,0.511365,0.717196,0.354789,0.539142,0.095131,0.404988,0.800426,1
0.688955,0.148693,0.775656,0.748164,0.143802,0.092089,0.417413,0.186459,0.791145,0.964014,1
0.214723,0.648588,0.680674,0.995172,0.916903,0.128177,0.202408,0.779062,0.297172,0.884911,1
0.037955,0.403895,0.058211,0.701889,0.442793,0.950626,0.877378,0.653232,0.974213,0.826661,1
0.894657,0.776043,0.686954,0.955709,0.019528,0.2575,0.310292,0.413661,0.405602,0.352858,-1
0.833987,0.126196,0.9349,0.099602,0.529462,0.653776,0.337468,0.890122,0.499822,0.923062,1
0.663815,0.581489,0.245879,0.303932,0.099595,0.681055,0.427796,0.12373,0.917766,0.959305,1
0.500826,0.400838,0.95067,0.633526,0.222495,0.269286,0.035169,0.67653,0.12105,0.205004,-1
0.828625,0.769061,0.120477,0.794697,0.216224,0.702841,0.233718,0.166284,0.113216,0.728469,1
0.002412,0.571052,0.223788,0.261331,0.214413,0.340557,0.548447,0.496583,0.787838,0.583528,-1
0.299624,0.335801,0.889129,0.141212,0.576887,0.920685,0.366956,0.665695,0.255721,0.216727,-1
0.894787,0.795391,0.586567,0.679294,0.911224,0.330627,0.758481,0.143261,0.997847,0.591839,1
0.490406,0.531164,0.428632,0.88445,0.100602,0.706281,0.732179,0.505801,0.487969,0.200065,-1
0.086991,0.981588,0.111006,0.240209,0.491053,0.362255,0.371474,0.369591,0.806174,0.757846,1
0.827533,0.568297,0.211785,0.533966,0.395067,0.375415,0.870694,0.274782,0.532705,0.537376,1
0.973114,0.497896,0.340873,0.044113,0.058646,0.099537,0.303931,0.923283,0.972756,0.132083,1
0.74084,0.765849,0.281985,0.607729,0.537227,0.518534,0.171192,0.776558,0.143975,0.463419,-1
0.410642,0.606435,0.16891,0.134593,0.600866,0.10054,0.099257,0.129865,0.273308,0.360666,-1
0.796374,0.229209,0.467961,0.522277,0.787288,0.142108,0.629874,0.992659,0.71115,0.427713,1
0.902613,0.023658,0.218122,0.761578,0.513817,0.286345,0.974225,0.269012,0.543495,0.847604,1
0.682628,0.838108,0.384168,0.357575,0.763107,0.584621,0.283896,0.888271,0.705581,0.526201,1
0.644014,0.761809,0.448055,0.732218,0.107076,0.673369,0.965661,0.472692,0.334189,0.433074,1
0.994819,0.209798,0.225149,0.586424,0.496905,0.510587,0.370896,0.528763,0.541348,0.174196,-1
0.218888,0.76853,0.964323,0.639639,0.295782,0.926017,0.777411,0.361149,0.764417,0.119968,-1
0.974576,0.053168,0.622706,0.631982,0.08673,0.479215,0.826213,0.655948,0.763601,0.244127,1
0.566282,0.215505,0.188896,0.006124,0.638485,0.524407,0.286672,0.083507,0.61069,0.325882,-1
0.325171,0.714171,0.331823,0.107451,0.138117,0.498666,0.002146,0.058787,0.631397,0.353679,-1
0.191648,0.634012,0.919991,0.378154,0.333562,0.446934,0.150548,0.620468,0.067248,0.912347,-1
0.892239,0.278423,0.751892,0.773519,0.827246,0.018993,0.9423,0.774818,0.595165,0.123406,1
0.866503,0.960388,0.665493,0.229523,0.710116,0.083493,0.012071,0.954589,0.852121,0.367184,1
0.932467,0.017237,0.665138,0.297155,0.75211,0.343673,0.490727,0.677937,0.713445,0.431379,-1
0.113798,0.613366,0.891475,0.055601,0.357665,0.652717,0.812553,0.869716,0.964777,0.156684,1
0.680125,0.317259,0.377706,0.844754,0.131187,0.75835,0.654369,0.478628,0.029429,0.540168,-1
0.704046,0.815597,0.472453,0.695863,0.495165,0.468303,0.671246,0.388323,0.352169,0.91988,1
0.031117,0.617394,0.084104,0.64112,0.360286,0.713745,0.18986,0.865049,0.577994,0.222473,-1
0.91357,0.894134,0.519287,0.210068,0.407795,0.481573,0.030194,0.628519,0.078968,0.299263,-1
0.761302,0.472996,0.548378,0.306103,0.730683,0.784584,0.418411,0.514249,0.755807,0.530932,1
0.7155,0.18524,0.61339,0.287711,0.283249,0.53243,0.621576,0.237737,0.304823,0.173533,-1
0.685063,0.49041,0.741198,0.084862,0.126662,0.316496,0.852717,0.773155,0.693504,0.643629,1
0.449521,0.883679,0.395727,0.367418,0.376261,0.969008,0.726015,0.742126,0.169168,0.210753,-1
0.595542,0.165196,0.376349,0.53095,0.996508,0.944362,0.492628,0.23515,0.369438,0.991215,1
0.221189,0.660588,0.11675,0.84153,0.092887,0.780839,0.435185,0.218702,0.238274,0.56284,-1
0.187448,0.509445,0.413416,0.970938,0.552043,0.659533,0.569247,0.246128,0.560379,0.058112,-1
0.478494,0.269585,0.390099,0.934068,0.10961,0.499154,0.068977,0.549925,0.5096,0.534252,-1
0.997883,0.815383,0.621775,0.617796,0.038594,0.797241,0.898826,0.641417,0.433421,0.830911,1
0.649818,0.239287,0.086282,0.687227,0.645214,0.317908,0.213806,0.493695,0.757491,0.191151,-1
0.719408,0.690653,0.697554,0.632346,0.906811,0.688366,0.650489,0.354267,0.246534,0.510244,1
0.259506,0.935079,0.466802,0.16329,0.79646,0.867923,0.437545,0.213321,0.313442,0.278918,-1
0.902227,0.431503,0.864242,0.945693,0.628588,0.037348,0.484317,0.4858,0.478131,0.114144,1
0.470218,0.848578,0.534902,0.261832,0.988094,0.94202,0.079713,0.815983,0.911437,0.71919,1
0.602834,0.844923,0.810338,0.858661,0.23135,0.639425,0.002368,0.394205,0.086653,0.65528,-1
0.072988,0.863812,0.495988,0.415428,0.459505,0.531623,0.97866,0.169132,0.487014,0.732311,1
0.25121,0.957555,0.852862,0.86281,0.3919,0.32455,0.244536,0.925492,0.838948,0.837961,1
0.953705,0.771851,0.701639,0.994309,0.275057,0.208074,0.233742,0.805244,0.400795,0.591689,1
0.79746,0.320683,0.768527,0.485685,0.698137,0.711982,0.611069,0.676263,0.11005,0.388103,1
0.173885,0.393932,0.753187,0.110194,0.204564,0.5144,0.7805,0.931658,0.963495,0.929848,1
0.551981,0.974872,0.446512,0.334799,0.834448,0.285895,0.8917,0.070358,0.505488,0.048881,1
0.85091,0.990006,0.914354,0.999894,0.045063,0.027442,0.933151,0.94876,0.581264,0.281568,1
0.817639,0.682228,0.964801,0.692081,0.832898,0.611051,0.37829,0.75664,0.694531,0.243123,1
0.266157,0.577177,0.656077,0.762768,0.647945,0.08697,0.886269,0.314752,0.180954,0.306114,-1
0.810865,0.343009,0.591959,0.236426,0.141493,0.391645,0.165014,0.493168,0.18347,0.870157,-1
0.968257,0.440149,0.241559,0.602271,0.263213,0.524333,0.859395,0.562559,0.273304,0.074178,-1
0.088574,0.520538,0.559981,0.308441,0.070056,0.937701,0.061456,0.809834,0.168206,0.028609,-1
0.970439,0.426697,0.794419,0.907227,0.41171,0.500756,0.78264,0.218279,0.982085,0.284429,1
0.967185,0.840501,0.410014,0.814104,0.387868,0.87332,0.601611,0.799669,0.786332,0.517346,1
0.789683,0.671353,0.933856,0.493103,0.018625,0.106531,0.408815,0.658091,0.942452,0.262638,1
0.946107,0.792316,0.779684,0.411818,0.79675,0.113362,0.495956,0.591059,0.430768,0.837151,1
0.769631,0.412429,0.052206,0.84657,0.339533,0.711965,0.460346,0.258225,0.698915,0.415803,-1
0.522373,0.438655,0.306572,0.136488,0.42118,0.370068,0.218425,0.570296,0.824564,0.957843,-1
0.779963,0.325943,0.950991,0.942002,0.236361,0.303821,0.940949,0.724672,0.998716,0.0274,1
0.169493,0.546898,0.623056,0.564113,0.487416,0.595668,0.499395,0.437417,0.114085,0.271551,-1
0.950445,0.303362,0.006466,0.287076,0.816547,0.308886,0.854126,0.006492,0.398989,0.936686,1
0.004996,0.035649,0.249459,0.683863,0.57887,0.490944,0.603214,0.885899,0.159228,0.854401,1
0.101594,0.608399,0.119543,0.964989,0.851088,0.973678,0.405965,0.216226,0.116018,0.604742,-1
0.674753,0.06442,0.79265,0.393479,0.705193,0.66613,0.917713,0.294312,0.713165,0.189195,1
0.332322,0.933102,0.300322,0.47786,0.2758,0.365083,0.191545,0.438208,0.992331,0.910641,1
0.941436,0.954548,0.872663,0.59384,0.9482,0.531937,0.353069,0.632507,0.36058,0.296949,1
0.90512,0.314269,0.786789,0.653101,0.369958,0.143973,0.693989,0.711274,0.383267,0.064062,1
0.979523,0.992307,0.858395,0.46745,0.745999,0.900817,0.596599,0.13945,0.497643,0.510616,1
0.386371,0.453362,0.142313,0.399275,0.220893,0.987139,0.109663,0.307482,0.991263,0.289134,-1
0.596977,0.319295,0.821071,0.110853,0.713205,0.645618,0.221872,0.381035,0.256994,0.435555,1
0.543699,0.798006,0.299746,0.940414,0.58292,0.557376,0.607365,0.564383,0.260473,0.394884,1
0.361821,0.246598,0.935943,0.983697,0.015194,0.446334,0.716364,0.98605,0.756359,0.187735,-1
0.322096,0.366696,0.871148,0.444444,0.29615,0.166661,0.008144,0.736389,0.366259,0.561024,-1
0.41019,0.259528,0.931706,0.000543,0.40753,0.42687,0.100705,0.7837,0.983197,0.984947,1
0.400415,0.25935,0.519125,0.265849,0.775232,0.981024,0.357908,0.479949,0.172793,0.011662,-1
0.498489,0.221319,0.042402,0.143861,0.985209,0.552488,0.872261,0.970416,0.0695,0.578288,1
0.062828,0.025853,0.864846,0.487994,0.577789,0.644579,0.99806,0.909079,0.917266,0.152308,1
0.52731,0.341415,0.177271,0.748534,0.525965,0.139507,0.42921,0.68714,0.015231,0.073221,1
0.088261,0.04873,0.603521,0.747253,0.27774,0.455038,0.693631,0.98827,0.781803,0.906348,1
0.39848,0.220125,0.982794,0.877823,0.805916,0.113279,0.613829,0.723176,0.270878,0.534559,1
0.774066,0.236101,0.263381,0.009363,0.155279,0.7662,0.556455,0.718983,0.475748,0.333429,-1
0.431251,0.400983,0.256168,0.318029,0.874865,0.295567,0.459118,0.990839,0.903454,0.590239,1
0.627888,0.037215,0.90023,0.359252,0.626513,0.859992,0.125292,0.7902,0.629242,0.78181,1
0.896521,0.25237,0.201625,0.066044,0.48891,0.658437,0.365472,0.160402,0.624704,0.062123,-1
0.862819,0.185945,0.640448,0.262468,0.613254,0.366278,0.014972,0.780852,0.74126,0.240463,-1
0.395786,0.18314,0.797017,0.78455,0.462745,0.53222,0.116861,0.277053,0.040715,0.981658,-1
0.570246,0.998055,0.339453,0.98593,0.269382,0.799928,0.66739,0.439471,0.759604,0.678276,1
0.989504,0.199123,0.72932,0.54757,0.61409,0.752946,0.86593,0.14818,0.454545,0.528608,1
0.568979,0.700557,0.107047,0.289683,0.430446,0.145788,0.781799,0.85281,0.638414,0.321268,1
0.438947,0.61843,0.117849,0.881928,0.362996,0.371641,0.959331,0.394331,0.20262,0.899743,-1
0.606542,0.01521,0.83522,0.231692,0.380122,0.715562,0.149095,0.758194,0.853094,0.032969,-1
0.167436,0.397167,0.777215,0.998084,0.904332,0.80226,0.507287,0.845279,0.125795,0.959903,1
0.438262,0.004464,0.389248,0.749757,0.881223,0.560563,0.533415,0.331693,0.33482,0.383921,-1
0.925978,0.846199,0.618817,0.105059,0.302232,0.548706,0.82001,0.120702,0.408307,0.720295,1
0.895788,0.107872,0.88919,0.222572,0.352281,0.081716,0.559375,0.716466,0.301428,0.290835,-1
0.289501,0.470424,0.942193,0.47862,0.864583,0.041952,0.385527,0.332363,0.386129,0.823957,1
0.945223,0.991567,0.305323,0.153464,0.383232,0.164027,0.907585,0.705912,0.895231,0.711168,1
0.822005,0.003272,0.236491,0.636113,0.237493,0.842236,0.402112,0.285331,0.02662,0.26463,-1
0.493225,0.055478,0.61568,0.848249,0.327654,0.301496,0.341615,0.564914,0.95093,0.190964,-1
0.801397,0.58366,0.51842,0.869672,0.209148,0.993763,0.046454,0.827251,0.740941,0.007929,-1
0.246931,0.831041,0.211755,0.717409,0.585561,0.56256,0.701667,0.245146,0.446977,0.873238,1
0.424567,0.518308,0.007059,0.746818,0.645913,0.330887,0.006726,0.949851,0.913005,0.115961,1
0.936772,0.169854,0.454222,0.592208,0.256161,0.613423,0.773934,0.680974,0.038389,0.596142,1
0.390329,0.543604,0.365095,0.061266,0.619356,0.892602,0.015168,0.064245,0.803195,0.096309,-1
0.744264,0.439514,0.410049,0.898732,0.868009,0.536382,0.528244,0.549825,0.510395,0.837098,1
0.838118,0.00106,0.000344,0.125579,0.939922,0.43817,0.268933,0.494622,0.6414,0.320607,-1
0.252037,0.912698,0.808947,0.212555,0.524326,0.680563,0.992772,0.595466,0.226544,0.197293,1
0.87774,0.434144,0.822464,0.226697,0.73828,0.793569,0.317421,0.497378,0.570625,0.974725,1
0.63735,0.478812,0.051658,0.957663,0.433705,0.538155,0.929446,0.103057,0.196875,0.351371,-1
0.374482,0.500789,0.537179,0.570639,0.383563,0.146831,0.710221,0.413091,0.793061,0.536601,1
0.581422,0.548646,0.10479,0.585376,0.871956,0.065074,0.22303,0.803475,0.882304,0.923878,1
0.996154,0.867196,0.620901,0.591395,0.365034,0.032952,0.560596,0.853916,0.899451,0.650981,1
0.641863,0.603348,0.669316,0.010519,0.263064,0.245794,0.306154,0.594139,0.516096,0.953831,1
0.878177,0.777782,0.295873,0.856115,0.180534,0.105771,0.864291,0.872302,0.496458,0.496842,1
0.994334,0.785726,0.334485,0.351078,0.837176,0.117696,0.954898,0.358566,0.559318,0.317179,1
0.065312,0.846824,0.797676,0.159378,0.844683,0.986266,0.355038,0.21285,0.255279,0.701663,-1
0.218859,0.393733,0.350834,0.835222,0.873421,0.358437,0.710839,0.399786,0.360954,0.077241,-1
0.852588,0.525489,0.271344,0.133809,0.357443,0.668331,0.973543,0.373036,0.460544,0.042394,-1
0.161735,0.743358,0.096415,0.034624,0.228162,0.868182,0.195657,0.606184,0.478098,0.195606,-1
0.744676,0.584509,0.671727,0.984603,0.337679,0.19937,0.177946,0.475888,0.211433,0.135261,1
0.126209,0.938547,0.584928,0.730477,0.940438,0.581428,0.693355,0.303697,0.479378,0.846598,1
0.386598,0.078116,0.460556,0.688254,0.51716,0.975297,0.829323,0.25334,0.104938,0.646564,-1
0.800523,0.838499,0.603491,0.794013,0.468253,0.805949,0.267258,0.26279,0.025191,0.457458,-1
0.405341,0.037177,0.667581,0.895226,0.312294,0.790637,0.357461,0.614128,0.356485,0.692555,-1
0.465986,0.232484,0.605183,0.517185,0.307284,0.146917,0.416175,0.847,0.101028,0.197555,-1
0.701869,0.810153,0.013683,0.064208,0.09365,0.206093,0.299855,0.079175,0.827531,0.874753,-1
0.635858,0.856621,0.842383,0.216845,0.155257,0.335186,0.613719,0.002396,0.504971,0.953055,-1
0.036373,0.151125,0.605428,0.48304,0.442884,0.874035,0.970096,0.955994,0.880216,0.67913,-1
0.149154,0.26767,0.373196,0.018334,0.986761,0.113845,0.185786,0.874752,0.895765,0.785382,1
0.624053,0.091331,0.580726,0.773851,0.02326,0.88474,0.780888,0.801104,0.241038,0.332576,-1
0.070187,0.717441,0.348831,0.789519,0.824517,0.598031,0.625716,0.709916,0.613398,0.718839,1
0.420819,0.734683,0.255732,0.561481,0.464555,0.74105,0.777062,0.590742,0.385797,0.606001,1
0.374404,0.930173,0.238666,0.22661,0.278957,0.64032,0.22515,0.073229,0.710326,0.883494,-1
0.15858,0.604719,0.882739,0.845364,0.645812,0.351275,0.05632,0.712489,0.399101,0.459506,-1
0.466962,0.225514,0.259616,0.043039,0.920572,0.034299,0.935735,0.118062,0.105749,0.033195,-1
0.918171,0.015968,0.904826,0.84255,0.170143,0.785874,0.191651,0.522127,0.570886,0.980753,1
0.198008,0.053165,0.434452,0.735425,0.739954,0.931433,0.860924,0.97863,0.498145,0.630167,-1
0.370046,0.009413,0.59567,0.165687,0.565397,0.04305,0.475808,0.899314,0.679137,0.782362,-1
0.588678,0.460797,0.929634,0.496804,0.029049,0.815581,0.041446,0.005784,0.596269,0.337693,-1
0.046577,0.501034,0.194375,0.970362,0.018319,0.050828,0.878737,0.859386,0.617927,0.087282,-1
0.010183,0.402531,0.377981,0.690275,0.180968,0.348436,0.569741,0.93268,0.041466,0.814829,-1
0.936594,0.16559,0.418717,0.809327,0.304342,0.312982,0.565755,0.841903,0.418548,0.597619,1
0.109892,0.789939,0.440725,0.518982,0.866978,0.312735,0.486369,0.924593,0.25612,0.006709,-1
0.033795,0.979059,0.024903,0.226945,0.022546,0.710885,0.287173,0.184149,0.110846,0.076745,-1
0.0129,0.113696,0.804812,0.537742,0.215419,0.385825,0.349123,0.319939,0.30942,0.097532,-1
0.605168,0.41223,0.439705,0.633819,0.059077,0.023217,0.076717,0.822423,0.45391,0.290155,-1
0.546171,0.719715,0.458369,0.068613,0.697255,0.264028,0.377325,0.285343,0.719708,0.759493,1
0.105642,0.937663,0.184624,0.66028,0.120693,0.476416,0.945816,0.404098,0.368994,0.990864,1
0.974716,0.496993,0.931592,0.686533,0.745609,0.749513,0.308018,0.654421,0.523491,0.526283,1
0.604181,0.060726,0.354205,0.303233,0.163698,0.86334,0.437613,0.657856,0.995766,0.795175,1
0.392868,0.751592,0.746636,0.028492,0.245951,0.870072,0.412616,0.911327,0.823886,0.536518,-1
0.900088,0.281367,0.053367,0.306757,0.886112,0.456383,0.093757,0.285031,0.46759,0.792124,1
0.308516,0.973109,0.588153,0.029451,0.660411,0.423109,0.944619,0.40106,0.463756,0.309373,-1
0.186474,0.345961,0.755703,0.406964,0.951754,0.163386,0.803966,0.255269,0.406854,0.887291,1
0.699279,0.891578,0.06792,0.854974,0.837094,0.792784,0.201614,0.001117,0.8986,0.329144,1
0.570226,0.883466,0.101615,0.837355,0.675278,0.440452,0.435855,0.345707,0.245727,0.190072,-1
0.144586,0.683065,0.854366,0.240806,0.448764,0.414918,0.358746,0.985903,0.074525,0.569405,-1
0.452714,0.455505,0.119456,0.445584,0.310634,0.205148,0.538443,0.454667,0.326495,0.743838,-1
0.863708,0.710446,0.462029,0.51536,0.999096,0.948561,0.796583,0.081744,0.413134,0.509273,1
0.796945,0.955869,0.461461,0.861583,0.447714,0.293604,0.926727,0.573308,0.027394,0.150986,1
0.649022,0.485258,0.546918,0.197528,0.296545,0.312992,0.274076,0.135674,0.673755,0.761078,-1
0.534337,0.973745,0.546562,0.523035,0.092948,0.623098,0.497304,0.354882,0.602008,0.427367,-1
0.725662,0.602994,0.012188,0.937555,0.87399,0.108689,0.555749,0.5331,0.524221,0.982889,1
0.639568,0.567818,0.985224,0.30393,0.014486,0.442311,0.291902,0.156334,0.977954,0.847254,-1
0.538831,0.254589,0.612863,0.564049,0.98085,0.020216,0.691695,0.313868,0.77226,0.287957,1
0.952298,0.557602,0.126929,0.619754,0.698156,0.261638,0.881913,0.72114,0.818136,0.803918,1
0.358557,0.755697,0.109937,0.32069,0.211904,0.028474,0.69015,0.769424,0.83915,0.145315,1
0.368044,0.473769,0.464584,0.518108,0.236295,0.514244,0.936187,0.086183,0.258466,0.346315,-1
0.07132,0.738251,0.367287,0.024153,0.787963,0.229697,0.808715,0.611255,0.729714,0.769406,1
0.385249,0.971411,0.495356,0.220017,0.093807,0.791942,0.381547,0.450684,0.042298,0.839151,-1
0.588696,0.973009,0.075946,0.837837,0.848903,0.075037,0.796565,0.14313,0.819847,0.382128,1
0.742107,0.079531,0.985194,0.934412,0.206048,0.58651,0.29941,0.514631,0.834406,0.225768,-1
0.815472,0.504986,0.656366,0.283692,0.119765,0.669618,0.389883,0.481073,0.856387,0.255809,-1
0.316093,0.708704,0.884685,0.8649,0.60293,0.853696,0.629576,0.367724,0.177096,0.964156,1
0.645802,0.934427,0.382189,0.269312,0.3395,0.894115,0.978411,0.137926,0.237196,0.301347,-1
0.620409,0.255975,0.306227,0.120205,0.109225,0.228876,0.072333,0.40313,0.745383,0.215994,-1
0.154284,0.508304,0.607403,0.455724,0.106426,0.686191,0.530485,0.363987,0.582126,0.289349,-1
0.732418,0.416383,0.580422,0.326672,0.252056,0.479386,0.632219,0.663867,0.997826,0.187914,1
0.402079,0.236543,0.958173,0.532283,0.792158,0.409178,0.642972,0.818101,0.916101,0.141392,1
0.925869,0.439118,0.139155,0.763658,0.794521,0.392293,0.844776,0.508594,0.29082,0.864378,1
0.704817,0.431307,0.145024,0.876843,0.677598,0.836641,0.977509,0.65884,0.505289,0.083534,1
0.653073,0.701714,0.024365,0.618399,0.928134,0.977003,0.335955,0.068801,0.283132,0.155724,-1
0.99884,0.123778,0.409018,0.592086,0.086381,0.569925,0.026627,0.75316,0.371672,0.845131,-1
0.382877,0.187326,0.85392,0.622963,0.033883,0.998824,0.228905,0.631591,0.266253,0.551935,-1
0.99043,0.706212,0.986777,0.595838,0.2547,0.277475,0.243382,0.999253,0.379911,0.724659,1
0.174665,0.774273,0.038387,0.92216,0.123193,0.327195,0.170149,0.692562,0.168523,0.354773,-1
0.863388,0.613686,0.887798,0.854019,0.135981,0.528604,0.933115,0.523862,0.459168,0.170908,1
0.738666,0.019765,0.452775,0.289261,0.57256,0.912054,0.678575,0.335132,0.569503,0.205156,-1
0.648997,0.023879,0.289014,0.482209,0.686077,0.506139,0.341115,0.183292,0.85368,0.3634,-1
0.678282,0.774146,0.396849,0.839167,0.509242,0.919816,0.545159,0.430079,0.977919,0.982476,1
0.958601,0.5912,0.763955,0.420336,0.010606,0.916124,0.019541,0.297498,0.681979,0.302803,-1
0.436896,0.869677,0.252348,0.329291,0.824204,0.397975,0.646835,0.819389,0.049819,0.980406,1
0.931521,0.338573,0.480637,0.084296,0.755834,0.549015,0.357975,0.86683,0.314364,0.998304,1
0.023977,0.725391,0.686162,0.624457,0.854889,0.179838,0.478265,0.756481,0.846021,0.593855,1
0.81094,0.772423,0.73178,0.963056,0.79529,0.288594,0.380235,0.025516,0.612883,0.678563,1
0.618648,0.051662,0.1234,0.156457,0.051895,0.58169,0.314858,0.119227,0.900977,0.567731,-1
0.035321,0.10556,0.411431,0.439979,0.635096,0.791254,0.361565,0.717258,0.898561,0.992152,1
0.970084,0.381757,0.487343,0.397595,0.007017,0.271746,0.851117,0.703776,0.72809,0.895303,1
0.360198,0.442398,0.179282,0.894318,0.51762,0.619662,0.762255,0.331784,0.977322,0.956924,1
0.467617,0.979833,0.016469,0.745738,0.082675,0.137108,0.454106,0.352709,0.596828,0.594009,-1
0.05087,0.491232,0.644911,0.125179,0.918503,0.072958,0.470303,0.782169,0.252632,0.696963,1
0.683234,0.992315,0.102156,0.739552,0.468958,0.723451,0.129335,0.223039,0.213174,0.958503,-1
0.849898,0.850526,0.262671,0.825882,0.219131,0.503895,0.803966,0.719783,0.269786,0.056774,1
0.015939,0.464843,0.901833,0.993027,0.660422,0.152801,0.507469,0.980415,0.871018,0.695768,1
0.685485,0.998113,0.262648,0.98806,0.384356,0.393633,0.820712,0.460157,0.277789,0.986997,1
0.315719,0.29102,0.531508,0.755607,0.929972,0.964646,0.56966,0.068237,0.487221,0.58554,1
0.917787,0.727879,0.432628,0.389521,0.909896,0.918736,0.478448,0.004567,0.474957,0.207206,-1
0.699097,0.759476,0.866434,0.323423,0.970395,0.950745,0.293006,0.294045,0.478286,0.989373,1
